output/traj10_set0_rep0_counts.csv:generation,active_cell_count,latent_cell_count,active_turned_latent,latent_turned_active,latent_died,latent_proliferated,number_mutations,number_dual_inf,mean_fitness_active,mean_conserved_active,mean_immune_active,mean_replicative_active
output/traj27_set12_rep1_counts.csv:1017,6695,742,25,28,12,18,270,22,0.6155151850952946,0.9959578211046308,0.8079835054074151,0.764905390992364
output/traj27_set12_rep1_counts.csv:1272,6695,685,36,36,7,8,267,27,0.5804694621012838,0.9959578211046308,0.7719454594547344,0.7549991267860108
output/traj27_set12_rep1_counts.csv:1526,6695,704,35,28,13,10,281,20,0.5634380653122724,0.9962769404911075,0.7527335214983326,0.7513727369291803
output/traj27_set12_rep1_counts.csv:1780,6695,719,32,34,11,9,270,19,0.5370122758046103,0.9960641942334562,0.7215170125232098,0.7472873384460588
output/traj27_set12_rep1_counts.csv:2035,6695,668,37,22,12,4,267,27,0.6132775709494832,0.9962769404911069,0.8316854437162746,0.7401815444246873
output/traj27_set12_rep1_counts.csv:2289,6695,665,44,21,8,9,295,34,0.5289525511632571,0.9973406717793628,0.7223310091013458,0.7342452232437674
output/traj27_set12_rep1_counts.csv:2544,6695,646,34,33,13,7,280,25,0.5527467123596707,0.997021552392886,0.7600579042779008,0.7293746886857589
output/traj27_set12_rep2_counts.csv:generation,active_cell_count,latent_cell_count,active_turned_latent,latent_turned_active,latent_died,latent_proliferated,number_mutations,number_dual_inf,mean_fitness_active,mean_conserved_active,mean_immune_active,mean_replicative_active
output/traj27_set12_rep2_counts.csv:0,914,0,0,0,0,0,0,0,0.7965081457281995,1.0,1.0,0.7965081457281995
output/traj27_set12_rep2_counts.csv:254,6695,737,30,29,12,11,273,28,0.5936661933004739,0.9968088061352354,0.7563263914776348,0.787487379613093
output/traj27_set12_rep2_counts.csv:509,6695,676,33,41,10,12,320,29,0.5693615769462129,0.997203681070491,0.7322549690785684,0.7796413382278182
output/traj27_set12_rep2_counts.csv:763,6695,688,32,37,9,11,295,30,0.5487305945631196,0.9963833136199327,0.7087208158952356,0.7771543453691443
output/traj27_set12_rep2_counts.csv:1017,6695,602,27,30,14,4,278,25,0.5625049789159039,0.9970215523928859,0.7359047340093652,0.7666667401378644
output/traj27_set12_rep2_counts.csv:1272,6695,679,24,35,6,8,276,17,0.5642412171862413,0.9969151792640607,0.7428652253869082,0.7618863049643881
output/traj27_set12_rep2_counts.csv:1526,6695,684,33,28,13,14,291,21,0.5732777082725934,0.9968088061352351,0.7551021222813572,0.7616255280896311
output/traj27_set12_rep2_counts.csv:1780,6695,691,36,31,15,7,286,23,0.5406553899069142,0.9971279255217111,0.7175007937628904,0.7556697741108368
output/traj27_set12_rep2_counts.csv:2035,6695,668,28,38,9,9,268,29,0.5715445859133322,0.9969151792640604,0.7649305890777259,0.7495571644350277
output/traj27_set12_rep2_counts.csv:2289,6695,634,30,32,6,8,266,25,0.5840890758471258,0.9964896867487583,0.786984707468759,0.744857723790209
output/traj27_set12_rep2_counts.csv:2544,6695,702,36,27,16,8,273,36,0.5642381099513121,0.9956387017181545,0.7659512043001063,0.739855947889873
output/traj27_set12_rep3_counts.csv:generation,active_cell_count,latent_cell_count,active_turned_latent,latent_turned_active,latent_died,latent_proliferated,number_mutations,number_dual_inf,mean_fitness_active,mean_conserved_active,mean_immune_active,mean_replicative_active
output/traj27_set12_rep3_counts.csv:0,914,0,0,0,0,0,0,0,0.7965081457281995,1.0,1.0,0.7965081457281995
output/traj27_set12_rep3_counts.csv:254,6695,650,37,34,17,14,290,25,0.5914624187093336,0.9959578211046312,0.7509713147053589,0.7908910185249759
output/traj27_set12_rep3_counts.csv:509,6695,647,28,37,14,10,251,18,0.5897211301016891,0.9974470449081881,0.7536983158347688,0.784435781319698
output/traj27_set12_rep3_counts.csv:763,6695,668,27,28,9,9,270,28,0.6357394413019406,0.9961705673622817,0.8172543893626503,0.7808672835037053
output/traj27_set12_rep3_counts.csv:1017,6695,722,36,29,10,12,299,26,0.5699270760721359,0.9956387017181545,0.7397704826702722,0.7737881503943334
output/traj27_set12_rep3_counts.csv:1272,6695,674,29,48,7,9,280,25,0.578414474821774,0.9964896867487585,0.754128872308736,0.7696741975155681
output/traj27_set12_rep3_counts.csv:1526,6695,662,37,20,6,9,278,26,0.5886995961810864,0.9965960598775838,0.7733604819798516,0.763772752248236
output/traj27_set12_rep3_counts.csv:1780,6695,617,20,27,12,6,245,17,0.5880249199580876,0.9977661642946647,0.7760437252558515,0.759421313532629
output/traj27_set12_rep3_counts.csv:2035,6695,687,23,38,14,9,266,24,0.6146076926979688,0.9958514479758056,0.8211214340918633,0.7516500396372608
output/traj27_set12_rep3_counts.csv:2289,6695,678,40,27,18,9,308,37,0.5518133963708971,0.9969151792640604,0.7431166584843559,0.7448995993059053
output/traj27_set12_rep3_counts.csv:2544,6695,687,22,29,15,14,256,24,0.5770325432390805,0.9962769404911074,0.7812178910039607,0.7412871681540216
output/traj27_set12_rep4_counts.csv:generation,active_cell_count,latent_cell_count,active_turned_latent,latent_turned_active,latent_died,latent_proliferated,number_mutations,number_dual_inf,mean_fitness_active,mean_conserved_active,mean_immune_active,mean_replicative_active
output/traj27_set12_rep4_counts.csv:0,914,0,0,0,0,0,0,0,0.7965081457281995,1.0,1.0,0.7965081457281995
output/traj27_set12_rep4_counts.csv:254,6695,656,37,37,9,6,275,19,0.6024851796835334,0.9978725374234901,0.7630290451349873,0.7912990079746675
output/traj27_set12_rep4_counts.csv:509,6695,691,24,36,13,8,266,21,0.6014959259580829,0.996596059877584,0.7697977564828382,0.7841091647611779
output/traj27_set12_rep4_counts.csv:763,6695,620,31,34,9,9,246,21,0.5966443394921053,0.9970215523928859,0.7671554488649794,0.7800892745175819
output/traj27_set12_rep4_counts.csv:1017,6695,691,32,28,12,9,297,24,0.584058850586512,0.997447044908188,0.763127204047123,0.767321547013022
output/traj27_set12_rep4_counts.csv:1272,6695,661,33,29,12,15,289,21,0.5874505913242062,0.9958514479758056,0.7709499465809849,0.7652047450447526
output/traj27_set12_rep4_counts.csv:1526,6695,638,32,32,9,8,301,24,0.5791276098323396,0.99574507484698,0.7625402218523641,0.7627155941322281
output/traj27_set12_rep4_counts.csv:1780,6695,701,29,19,7,7,258,15,0.5818319644016423,0.9964896867487585,0.7695074977674201,0.7587720350288627
output/traj27_set12_rep4_counts.csv:2035,6695,697,28,34,9,12,263,20,0.5565648853553353,0.9968088061352348,0.7352857300104578,0.7593495729159183
output/traj27_set12_rep4_counts.csv:2289,6695,695,28,36,7,12,294,21,0.5768630134751226,0.9967024330064094,0.7663294140145721,0.7552894707334457
output/traj27_set12_rep4_counts.csv:2544,6695,710,31,23,15,13,291,25,0.5724326257936064,0.9961399497822362,0.7643413912519195,0.7517857498880917
output/traj27_set12_rep5_counts.csv:generation,active_cell_count,latent_cell_count,active_turned_latent,latent_turned_active,latent_died,latent_proliferated,number_mutations,number_dual_inf,mean_fitness_active,mean_conserved_active,mean_immune_active,mean_replicative_active
output/traj27_set12_rep5_counts.csv:0,914,0,0,0,0,0,0,0,0.7965081457281995,1.0,1.0,0.7965081457281995
output/traj27_set12_rep5_counts.csv:254,6695,692,33,30,18,7,266,29,0.6534055668380295,0.9959578211046308,0.8390339067329192,0.7819344764890316
output/traj27_set12_rep5_counts.csv:509,6695,647,32,28,8,7,257,29,0.6059515567210801,0.9963833136199333,0.7843202503454102,0.7754207546275644
output/traj27_set12_rep5_counts.csv:763,6695,654,22,27,15,9,284,18,0.5704786855197411,0.9967024330064096,0.7420192776948373,0.7713654166462478
output/traj27_set12_rep5_counts.csv:1017,6695,694,27,29,10,16,290,28,0.5698330815527451,0.9964896867487585,0.7456508828531321,0.7668362107055547
output/traj27_set12_rep5_counts.csv:1272,6695,675,27,27,14,9,281,28,0.5545090837881931,0.9960641942334567,0.7320149822295043,0.7604995413264192
output/traj27_set12_rep5_counts.csv:1526,6695,699,32,33,11,14,263,26,0.5629268001211717,0.997021552392886,0.741838112717849,0.7611438068429077
output/traj27_set12_rep5_counts.csv:1780,6695,711,35,26,9,14,246,24,0.592059143267631,0.9978725374234899,0.788223891647337,0.7527630254450902
output/traj27_set12_rep5_counts.csv:2035,6695,640,17,22,16,6,299,31,0.5704367660368648,0.9971279255217111,0.7625456404246176,0.7501929666484048
output/traj27_set12_rep5_counts.csv:2289,6695,681,28,44,6,12,277,22,0.5551887638816131,0.9962769404911076,0.7407378112551818,0.752301593762322
output/traj27_set12_rep5_counts.csv:2544,6695,715,34,37,13,13,324,26,0.5619952335865047,0.9955323285893287,0.7549083530560311,0.7477283254473521
output/traj27_set12_rep6_counts.csv:generation,active_cell_count,latent_cell_count,active_turned_latent,latent_turned_active,latent_died,latent_proliferated,number_mutations,number_dual_inf,mean_fitness_active,mean_conserved_active,mean_immune_active,mean_replicative_active
output/traj27_set12_rep6_counts.csv:0,914,0,0,0,0,0,0,0,0.7965081457281995,1.0,1.0,0.7965081457281995
output/traj27_set12_rep6_counts.csv:254,6695,734,26,29,9,11,280,18,0.5861330416876319,0.9973406717793627,0.7434275264562679,0.7905545039831549
output/traj27_set12_rep6_counts.csv:509,6695,722,40,18,11,12,294,26,0.6129584711118106,0.9962769404911075,0.7902271397235903,0.7786426022835875
output/traj27_set12_rep6_counts.csv:763,6695,661,34,30,10,8,269,28,0.5916615724828398,0.9964896867487584,0.7678155033058778,0.7732651402280185
output/traj27_set12_rep6_counts.csv:1017,6695,690,30,27,11,14,295,23,0.5636839003235005,0.9959578211046307,0.7337499571323863,0.7713923224890138
output/traj27_set12_rep6_counts.csv:1272,6695,694,29,33,6,10,277,28,0.5828644744325893,0.9965960598775842,0.7653969838257688,0.7641307321899548
output/traj27_set12_rep6_counts.csv:1526,6695,737,34,33,10,10,283,22,0.5781178671483773,0.9959578211046312,0.7675991142074485,0.7562166513272427
output/traj27_set12_rep6_counts.csv:1780,6695,671,37,24,12,12,293,36,0.5293052136064734,0.9961705673622825,0.7093303280907778,0.749067290482787
output/traj27_set12_rep6_counts.csv:2035,6695,707,30,35,7,12,271,30,0.5794010178117466,0.9982980299387921,0.7787992177677829,0.745254821095183
output/traj27_set12_rep6_counts.csv:2289,6695,684,41,27,9,14,290,16,0.5616086507525032,0.9968088061352353,0.7633324314840548,0.7380954744817778
output/traj27_set12_rep6_counts.csv:2544,6695,613,32,26,9,7,285,16,0.5632543030128567,0.9974470449081884,0.7666165474062769,0.7365408301048297
output/traj27_set12_rep7_counts.csv:generation,active_cell_count,latent_cell_count,active_turned_latent,latent_turned_active,latent_died,latent_proliferated,number_mutations,number_dual_inf,mean_fitness_active,mean_conserved_active,mean_immune_active,mean_replicative_active
output/traj27_set12_rep7_counts.csv:0,914,0,0,0,0,0,0,0,0.7965081457281995,1.0,1.0,0.7965081457281995
output/traj27_set12_rep7_counts.csv:254,6695,602,26,37,12,8,319,17,0.579919071807913,0.9959578211046305,0.736280084349846,0.790866866675664
output/traj27_set12_rep7_counts.csv:509,6695,687,25,26,7,6,285,26,0.6055975383992984,0.9963833136199332,0.7764226870673118,0.782871585835282
output/traj27_set12_rep7_counts.csv:763,6695,674,33,32,13,12,244,39,0.6044289611464687,0.9973406717793623,0.7790942754517799,0.7779411699583674
output/traj27_set12_rep7_counts.csv:1017,6695,672,34,20,12,11,276,25,0.5906872666245964,0.9965654422975379,0.7692217660409644,0.7705723320695695
output/traj27_set12_rep7_counts.csv:1272,6695,677,45,38,15,17,311,15,0.5739368827837886,0.9964896867487585,0.7499245930196285,0.7680398263394114
output/traj27_set12_rep7_counts.csv:1526,6695,658,30,34,16,10,281,28,0.5670715738352159,0.9962769404911072,0.7485433038368576,0.7604070243695251
output/traj27_set12_rep7_counts.csv:1780,6695,666,28,28,18,15,269,36,0.5362701400351095,0.996383313619933,0.7124066755268339,0.7555086692654557
output/traj27_set12_rep7_counts.csv:2035,6695,705,36,30,9,17,280,18,0.5674681199243425,0.9973406717793623,0.7578774388713533,0.7507546757372053
output/traj27_set12_rep7_counts.csv:2289,6695,671,35,30,8,10,262,17,0.5361715542523758,0.9980852836811407,0.7162299048913403,0.7500481562561847
output/traj27_set12_rep7_counts.csv:2544,6695,719,26,21,14,13,304,20,0.5925453771836525,0.9947877166875511,0.7992247814069495,0.7452823803019382
output/traj27_set12_rep8_counts.csv:generation,active_cell_count,latent_cell_count,active_turned_latent,latent_turned_active,latent_died,latent_proliferated,number_mutations,number_dual_inf,mean_fitness_active,mean_conserved_active,mean_immune_active,mean_replicative_active
output/traj27_set12_rep8_counts.csv:0,914,0,0,0,0,0,0,0,0.7965081457281995,1.0,1.0,0.7965081457281995
output/traj27_set12_rep8_counts.csv:254,6695,693,40,29,10,11,285,20,0.5890443252972558,0.9961705673622819,0.7486152570793906,0.7899176802915105
output/traj27_set12_rep8_counts.csv:509,6695,647,27,36,9,11,275,18,0.6048098587588441,0.9975534180370136,0.7757016954444172,0.7816223600004168
output/traj27_set12_rep8_counts.csv:763,6695,695,25,32,7,6,275,29,0.5997434353043473,0.9965960598775844,0.7721555627409986,0.7793583162012195
output/traj27_set12_rep8_counts.csv:1017,6695,649,23,32,7,10,290,33,0.5710001139350589,0.9967024330064095,0.74302599377839,0.7710925479532422
output/traj27_set12_rep8_counts.csv:1272,6695,659,28,40,14,8,299,19,0.5744656995006484,0.9972342986505371,0.7496506334096238,0.7684636313165765
output/traj27_set12_rep8_counts.csv:1526,6695,684,31,23,7,11,320,23,0.5759954578601088,0.9952132092028528,0.7586472183353714,0.7629077344018893
output/traj27_set12_rep8_counts.csv:1780,6695,653,31,31,8,7,272,35,0.5778686897048517,0.9969151792640607,0.759269441783494,0.7634624145308254
output/traj27_set12_rep8_counts.csv:2035,6695,686,39,33,10,18,291,32,0.5779968833524114,0.9964896867487585,0.7625591316119033,0.7606169288674999
output/traj27_set12_rep8_counts.csv:2289,6695,686,34,33,14,7,299,30,0.5797818862665711,0.996596059877584,0.7734780570125847,0.7521228871200099
output/traj27_set12_rep8_counts.csv:2544,6695,692,34,37,9,10,264,25,0.5575073414469133,0.9964896867487583,0.7442623406424355,0.7517116641570974
output/traj27_set12_rep9_counts.csv:generation,active_cell_count,latent_cell_count,active_turned_latent,latent_turned_active,latent_died,latent_proliferated,number_mutations,number_dual_inf,mean_fitness_active,mean_conserved_active,mean_immune_active,mean_replicative_active
output/traj27_set12_rep9_counts.csv:0,914,0,0,0,0,0,0,0,0.7965081457281995,1.0,1.0,0.7965081457281995
output/traj27_set12_rep9_counts.csv:254,6695,662,21,32,9,13,284,27,0.6096731579249703,0.9969151792640605,0.7754170640169218,0.7887204616169687
output/traj27_set12_rep9_counts.csv:509,6695,693,33,26,8,11,307,24,0.60793429231933,0.9964590691687121,0.7836551331868936,0.7785269731292992
output/traj27_set12_rep9_counts.csv:763,6695,658,35,29,14,15,289,26,0.6066181111007655,0.996596059877584,0.788986865582783,0.7714924356354315
output/traj27_set12_rep9_counts.csv:1017,6695,697,23,38,6,13,301,30,0.5782730996715734,0.9963833136199328,0.756923292288148,0.7669023707515567
output/traj27_set12_rep9_counts.csv:1272,6695,703,35,25,13,14,268,25,0.5495230382107996,0.9979789105523155,0.7182516003599086,0.7667726843298232
output/traj27_set12_rep9_counts.csv:1526,6695,711,24,28,19,11,308,21,0.5559174179419171,0.9964896867487587,0.7386449496678738,0.7552566633614805
output/traj27_set12_rep9_counts.csv:1780,6695,686,29,23,12,10,301,23,0.5752096029687483,0.9960641942334564,0.7671987101389669,0.7527103663942945
output/traj27_set12_rep9_counts.csv:2035,6695,676,31,38,8,6,296,29,0.5573229864819798,0.9965960598775835,0.7467065968120047,0.748956785676513
output/traj27_set12_rep9_counts.csv:2289,6695,664,30,34,7,12,289,13,0.5822416150135676,0.9952132092028527,0.7877601569659797,0.7426900355999076
output/traj27_set12_rep9_counts.csv:2544,6695,718,31,28,5,14,307,36,0.5432536796158343,0.995532328589329,0.7365528836513362,0.7408605106334775
output/traj27_set13_rep0_counts.csv:generation,active_cell_count,latent_cell_count,active_turned_latent,latent_turned_active,latent_died,latent_proliferated,number_mutations,number_dual_inf,mean_fitness_active,mean_conserved_active,mean_immune_active,mean_replicative_active
output/traj27_set13_rep0_counts.csv:0,914,0,0,0,0,0,0,0,0.7965081457281995,1.0,1.0,0.7965081457281995
output/traj27_set13_rep0_counts.csv:254,6695,674,31,27,10,11,265,217,0.6034716957545391,0.9958208303957593,0.7671642565570371,0.7898392526780545
output/traj27_set13_rep0_counts.csv:509,6695,679,33,29,11,14,288,209,0.6089308052759114,0.9964896867487584,0.7820085205327614,0.7813156654980411
output/traj27_set13_rep0_counts.csv:763,6695,702,33,24,6,11,291,203,0.6113352994743967,0.9961705673622819,0.7913857848348911,0.7755938220025594
output/traj27_set13_rep0_counts.csv:1017,6695,691,39,24,17,17,270,247,0.5738400383708226,0.997234298650537,0.7448919138200151,0.7725070532533317
output/traj27_set13_rep0_counts.csv:1272,6695,642,30,31,21,12,287,218,0.5724520147393974,0.9961705673622819,0.7460209691314654,0.7704498528992262
output/traj27_set13_rep0_counts.csv:1526,6695,700,22,32,15,12,282,222,0.5806437264890322,0.9961705673622824,0.7650035753622738,0.7620055218716791
output/traj27_set13_rep0_counts.csv:1780,6695,681,22,23,9,10,287,230,0.5705042178838469,0.9972794366192704,0.7516505734674096,0.761111160425367
output/traj27_set13_rep0_counts.csv:2035,6695,668,33,28,10,6,298,224,0.5750857055909934,0.9960641942334562,0.7633173258637866,0.7566216587538589
output/traj27_set13_rep0_counts.csv:2289,6695,645,31,24,13,14,276,222,0.595031237734085,0.9977661642946644,0.7861205077034193,0.7586690310789572
output/traj27_set13_rep0_counts.csv:2544,6695,670,28,25,5,6,275,233,0.5794462095969274,0.9964284515886662,0.7730890400086214,0.7521335247949384
output/traj27_set13_rep1_counts.csv:generation,active_cell_count,latent_cell_count,active_turned_latent,latent_turned_active,latent_died,latent_proliferated,number_mutations,number_dual_inf,mean_fitness_active,mean_conserved_active,mean_immune_active,mean_replicative_active
output/traj27_set13_rep1_counts.csv:0,914,0,0,0,0,0,0,0,0.7965081457281995,1.0,1.0,0.7965081457281995
